nome,renda,idade,etnia,sexo,casapropria,outrasrendas,estadocivil,escolaridade
"Michaela, Richmond",5286.756209949668,18.810489230338963,1,1,1,1,1,3
"Salaah, el-Samra",3326.148998204539,50.21978792411669,1,0,1,0,1,0
"Michal, Newton",2538.226701759387,55.87877196249097,0,0,1,1,1,0
"Brandon, Dunn",1899.9796085184105,18.085689364001155,1,0,0,0,1,2
"Justin, Robinson",6469.6394786319615,36.8167691647181,0,0,0,1,1,1
"Tyler, Diaz",2609.664360932731,64.5307380669721,0,0,0,0,0,1
"Chanratana, Dang",3027.2252755862946,22.529701818617262,0,1,1,1,0,3
"Paige, Coe",4296.3488974591,46.50242174396376,0,1,0,0,1,3
"Stephen, Villalobos",5939.825030117486,36.44243938028705,0,0,1,0,1,3
"Carlos, Randolph",2801.3440393997425,24.565501385881547,1,0,0,0,0,0
"Damon, Fierro",3653.462217660327,25.605609323486387,0,0,0,1,1,0
"Arron, Stolley",3074.9343168642954,53.900014387703685,0,0,1,1,0,1
"Sergey, Beam",3028.3724592067365,47.09060578790271,1,0,1,1,0,1
"Patrick, Curtis",5884.446135500931,38.78617071437394,1,0,1,0,0,1
"Phillip, Cooper",3599.874674663799,55.35495057118482,0,0,1,1,0,0
"Rick, Her",2689.007422321742,44.02964500204182,0,0,0,1,0,1
"Dillon, Wise",3089.2698027056235,57.707987059128044,0,0,1,0,1,3
"Warda, el-Ebrahim",6064.938547856997,39.99121660806258,0,1,1,1,0,3
"David, Vasquez",3715.1170199114185,63.4059930879839,0,0,1,0,0,0
"Elijah, Sconiers",1981.8918902678283,48.260685975430476,1,0,1,0,0,0
"Kseniya, Williams",1693.981816439988,18.20645818598086,1,1,1,0,1,3
"Bernardo, Ortiz",3051.743670953666,61.36663795819502,1,0,0,1,0,1
"Christina, Kersh",3003.580502545433,51.48005310544395,1,1,0,1,0,0
"Dominika, Croteau",2616.530895804982,45.609825237589135,0,1,1,0,1,3
"Alex, Jones",3364.317793043455,58.704787608510685,1,0,1,1,0,2
"Brandy, Waldon",3276.3833878913274,30.847395957834173,0,1,0,0,1,2
"Zachary, Hudson",2799.461986270979,29.043533183464806,1,0,0,0,0,0
"Amanda, Brown",2534.9093004627703,48.69298368346175,0,1,0,0,0,1
"Carly, Johnson",3315.014766008916,23.78438192033939,1,1,1,1,1,3
"Harsha, Graham",2889.140298116834,54.58450274704355,0,0,1,1,0,1
"Izzaddeen, el-Hares",2947.2228330209114,56.38632697679016,1,0,1,1,0,0
"Summer, Yancey",3310.8446259164566,59.45636304946089,0,1,0,0,0,0
"Javier, Ernst",3155.6897421287977,62.70827585540973,0,0,1,0,1,2
"Saeed, al-Amin",6243.55468966984,62.34149800161917,1,0,1,1,0,2
"Thien, Rohrbach",1943.233675177002,41.376904139391236,1,0,1,0,1,1
"Joseph, Jacinto",2654.4639171233334,47.345405343741255,0,0,1,0,0,0
"Fawzia, al-Hussain",2045.019617840431,19.08629795536399,0,1,1,1,1,3
"Matthew, Park",1248.0917349794804,34.52348274188988,0,0,0,1,0,1
"Jun, Ahmed Naji",2623.233518549951,65.69799731509531,1,0,0,0,0,1
"Courtney, Bushyhead",6028.814183569377,53.110995345917864,0,1,0,1,0,3
"Kimberly, Edman",5979.488334739488,24.005983907589048,1,1,1,0,0,1
"Jonathan, Sun",2681.9249394703497,39.27763645432347,1,0,1,1,1,1
"Shaquille, Talley",3690.920012619429,37.31159817647281,0,0,1,1,0,3
"Yu Ting, Mendoza",2848.329240255933,50.58928963349001,1,1,1,1,0,0
"Francisco, Vasquez-Romero",2187.6677531510586,20.018726286440973,1,0,1,0,0,1
"Ryan, Iksanov",2485.8074058171633,47.19347400616854,1,0,0,1,0,0
"James, Villanueva",1062.578915844331,70.63154565296722,0,0,0,1,0,0
"Anthony, Bartlett",1565.3857665315816,51.689085034255356,0,0,1,0,0,0
"James, Zislis",2651.6576920195007,55.89394837721346,1,0,1,0,0,0
"Danae, Olive",1471.5072156500946,29.464867592978692,1,1,0,1,0,2
"Karen, Lazcano",2743.8809974047817,21.488075639121234,0,1,1,1,1,2
"Sapphire, Harrier",1220.9078882278945,41.8609421514849,1,1,0,0,0,1
"Eri, Betz",4986.247900554369,66.62989120231316,0,1,0,0,1,3
"Mariah, Lopez",1953.25386053995,30.672027859032827,1,1,0,1,1,3
"Marina, Benton",2647.6804496988584,48.42580209170026,0,1,0,0,0,0
"Gregory, Mcgregor",3497.6870389547457,52.68907438691025,1,0,0,0,0,2
"Brent, Lial",2527.416889802334,32.263046480600295,1,0,1,1,0,0
"Sage, Seaward",5020.002390422068,66.40168279092305,0,1,0,0,1,0
"Madison, Smith",2236.503585038025,60.81585307064161,1,1,0,0,0,0
"Joseph, Cox",2864.10420578923,44.33863609965705,1,0,1,0,0,1
"Vismaya, Vasquez",2653.7596564827513,31.63540856182777,0,1,0,0,1,2
"Reilly, West",3156.7153725289822,38.84748956227847,0,1,1,1,1,0
"Roman, Ray",2975.36113143346,51.79498650161586,0,0,1,1,0,2
"Kenyan, Carter",5165.58422757987,41.23390416756698,1,0,0,0,0,0
"Annie, Rossignol",3279.5686834007633,32.05873459290154,0,1,1,0,1,1
"Brandon, Burns",1806.347500379982,62.24332920682877,1,0,0,0,0,3
"Aaida, al-Mirza",4093.9367816761783,21.831861845217645,0,1,1,1,1,3
"Kelly, Spencer",6184.5193069328125,23.644257740906337,1,1,0,0,0,0
"Abdus Salam, el-Shehata",1171.1744964465715,55.42903256863836,0,0,1,1,0,0
"Ignatius, Cabrera",2658.7930746528823,20.587094048038125,1,0,1,0,1,2
"Tiana, Gates",1806.0689885074516,38.383084553101604,1,1,0,0,0,3
"Joey, Ortega",3540.9518483014976,29.438662666871142,1,0,0,1,0,0
"Katherine, Carr",2145.5196373828885,41.38654957262125,1,1,0,0,1,0
"Abril, Holstead",2070.2941884350244,35.47487545674444,1,1,1,0,1,3
"Brayden, Cervantes",2580.800785907404,18.81682156585157,0,0,0,0,1,3
"Bryce, Garcia",2654.8034623438834,70.43035380882985,1,0,0,0,1,3
"Taylor, Ponder",2703.5650733304196,41.00947800160216,1,0,0,0,1,1
"Kentae, Dixon",2493.4231502906496,57.613744685444644,1,0,0,1,0,1
"Richard, Youngblood",1599.4216821816885,62.21876931753472,0,0,1,1,1,2
"Amber, Valadez-Galvan",5459.075625431153,33.43703944327151,1,1,1,1,1,2
"Ammaar, el-Riaz",5558.908988983145,42.48423545657657,1,0,0,1,1,0
"Tyler, Littlefield",3620.0927296457717,52.87305259586228,1,0,1,0,1,3
"Deven, Pedersen",3021.2366514815753,29.189272339610383,1,0,1,0,1,0
"Sunnynam, Myers",2289.722765869981,43.655843701818455,1,0,1,1,0,1
"Saalim, al-Ghanem",3369.194300902165,38.457984062795944,0,0,1,1,0,1
"Florentino, Nava",2594.326278278722,72.72126299179365,0,0,1,0,1,1
"Anthony, Chu",1234.2262587187192,45.84070526518945,1,0,0,0,0,1
"Trevor, Candelaria",2087.17823777874,52.48434520433785,1,0,0,1,1,0
"Umaira, el-Sultana",3236.30765388782,54.723393214027354,0,1,1,1,1,0
"Sierra, Trapp",2979.2438048044482,40.62478066862484,0,1,1,0,0,1
"Xavie, Hatt",5179.780051376634,68.17705223030167,0,1,1,1,0,0
"Mia, Chavez",5499.494915114271,18.36236611008644,1,1,1,1,1,2
"Tiahana, Roebuck",3648.08734762395,39.97475730754256,1,1,1,0,0,1
"Walter, Roberts",2257.334045013293,43.42032383857443,0,0,0,0,1,2
"Nicolette, Zaman",5566.303003812209,60.259505566082,1,1,0,0,1,1
"Daveion, Phillips",1621.673743082617,36.886790491975646,1,0,0,0,0,0
"Rachael, Kutzer",5530.547208717766,52.63140510340408,0,1,0,0,1,1
"Librado, De Souza",3049.057682318773,47.36115272758978,0,0,0,1,1,0
"Phuong, Chu",3557.8152437826852,53.803788175417935,0,0,0,1,0,3
"Elizabeth, Bautista III",3279.747802345326,59.65355134138955,1,1,0,1,1,2
"Ethen, Boykin",3925.2495338378944,37.62446880245486,1,0,1,0,0,2
"Dillon, Cruz",2867.500148780818,57.25105917224648,1,0,0,1,0,2
"O'Neal, Maloney",5864.697299263549,23.017206927242242,0,0,1,0,0,0
"Laken, Hill",3393.1008366728506,35.62185633162078,1,1,1,0,0,0
"Raven, Smith",1041.574170909539,34.0002258602576,0,1,1,0,1,1
"Stephen, Redfern",3775.1170470888237,41.07046363854257,1,0,0,0,0,1
"Megan, Pae",1503.3803882549491,36.308767180283425,1,1,1,0,0,3
"Alexis, Salazar",5640.098845248777,19.29325824789703,1,1,0,0,1,0
"Marisha, Smith",3831.513305146977,24.1459406006594,0,1,1,1,1,3
"Nu'ma, el-Jafari",3287.7331316795357,39.2391755477034,1,1,0,0,0,3
"Maurye, Phillips",5386.892667824805,61.687028307350715,1,1,1,0,0,0
"Michael, Castillo",3059.4416323593487,56.718038924550704,0,0,0,1,0,1
"Aparna, Chang",6238.03388360727,18.959886093623936,0,1,0,0,0,3
"Nico, Hermanyhorses",6000.7100790060895,48.66167087027896,1,0,1,0,0,1
"Demetrius, Wallace",3248.899126676916,54.63301809833397,1,0,0,0,0,1
"Daishawn, Almodovar",2580.3545661107964,43.083851658227736,1,0,1,1,1,1
"Keshawn, Wedgeworth",4050.149192436224,52.606011528488594,1,0,0,0,0,1
"Hannah, Jackson",2509.109011266869,22.762147807148953,1,1,1,0,1,1
"Jermaine, Phipps",2537.0693942599487,42.98133292295632,1,0,0,0,1,1
"Furqaan, al-Salem",3456.1026901312466,64.35677086692412,1,0,0,0,0,0
"Alicyn, Lavelle",2920.3357986161413,34.47702171048991,0,1,0,1,1,1
"Randy, Welsh",1165.5110989813484,46.96242024346853,1,0,1,0,0,1
"Kulthum, al-Saeed",1608.9039617674628,20.583592247217894,1,1,1,0,1,3
"Edlin, Bishop",6069.656881481156,29.20077267862892,1,1,1,1,1,0
"Ashley, Ortiz-Ramirez",1377.5341169872743,57.04067705951275,0,1,1,0,1,0
"Hannah, Mommandi",3551.6496708513387,35.42808359510737,1,1,0,0,1,1
"Jaime, Lozoya",2211.2958404557726,54.24296932084217,1,0,1,0,1,1
"Elicia, Shazier",3420.9073351482366,36.93535738059565,0,1,1,1,1,3
"Chandler, Scott",3095.1617335897945,32.7436483711223,0,0,0,1,1,3
"Tristin, Segura",3865.4085032828507,67.90978079573686,1,0,1,0,1,1
"Aron, Salazar-Arellano",5593.067649889948,70.93832153278993,1,0,1,0,0,1
"Cheyenne, Gallegos",5501.9221616483665,41.386582395459165,0,1,0,1,0,1
"Amanda, Ballard",5600.874838747096,62.34669294252718,1,1,0,0,1,1
"Anas, al-Tahir",1369.8519464369674,59.99913601698543,0,0,1,0,0,2
"Jayratna, Ros",4268.187856898179,56.15260137630221,0,0,0,0,1,0
"Jennifer, Lee",2505.289386275874,47.99658504165274,0,1,1,0,1,3
"Gage, Perry",2782.7549392807027,45.485022830816156,0,0,1,1,0,1
"Vanessa, Schwartz",1618.4419345126055,39.980656231699996,1,1,1,0,0,3
"Heather, Miranda Quintero",1585.684020548744,37.995790248649065,0,1,0,0,0,3
"Logan, Spiegel",2947.8372664979324,37.615843717610844,1,0,1,0,0,1
"Dania, Cambray Pena",6031.608647000148,52.52226435640322,1,1,1,1,0,0
"Naaila, al-Khatib",3625.2349343650026,26.39256582576831,0,1,1,0,1,3
"Brianda, Gonzales",4122.489930586927,35.668040662837214,0,1,1,1,1,3
"Kentuan, White",3966.8738486848943,35.259889170219715,1,0,1,1,0,1
"Sabriyya, el-Mahmud",2056.175627595955,33.08680896509837,1,1,1,1,1,3
"Paige, Weldehiwet",5315.223830427523,55.3028677297923,1,1,1,1,1,1
"Ryan, Porambo",5943.37340616029,36.773435829086225,1,0,1,0,1,1
"Dominic, Turner",2809.498171911522,19.848443671099503,0,0,0,1,0,3
"Sammie, Wiersma",2019.094413072575,37.249528951632236,1,0,1,1,0,1
"Atheer, el-Abdalla",3142.4256566205563,37.85614860067398,0,1,0,0,1,2
"Cody, Sanders",5751.282413982441,20.14246125076414,0,0,1,1,0,3
"Humaidaan, el-Abdulla",1964.3922763645198,31.89655832353243,1,0,0,1,0,0
"Haani, al-Din",1899.3447218685044,28.566860449145757,0,0,0,1,0,0
"Nawaal, el-Sattar",1599.4105126592028,46.53335329878132,1,1,0,1,0,1
"Emmanuel, Ayyanar",3247.7664963243874,27.329962821464907,0,0,0,0,1,0
"Yayoua, Le",5334.305892479929,52.95641648035913,1,1,1,1,0,3
"Steven, Freiheit",2933.3293384306476,46.71501585414002,1,0,0,1,0,0
"Allonte, Jones",2504.0263543603596,59.85001265560225,1,0,1,0,1,2
"Nicholas, Hoover",6319.380550887681,51.63494274768081,0,0,1,1,0,0
"Andrez, Babilonia",3453.205098969607,45.492622817363596,1,0,1,0,0,0
"Kelsey, Gamboa",2795.2157023370614,35.87134020598438,1,1,0,1,1,3
"Rebecca, Dupins",1815.5990171186631,41.005696295228134,1,1,1,0,1,3
"Carmen, Rivas-Banuelos",5898.880049055324,65.01018131266245,0,1,0,1,0,1
"Tiara, Brooks",3296.936897396573,39.62900332638812,0,1,1,1,1,0
"Dana, Louderback",5579.736088052438,62.947667509465546,1,1,1,1,1,3
"Casimer, Wantings",6112.733957905494,53.95884974741279,1,0,0,1,0,0
"Remsen, Petry",2168.114123143413,47.98337368480511,0,0,0,0,0,0
"Amal, al-Hussein",1016.0328868918934,58.049240764466674,1,1,1,1,1,3
"Jalen, Rice",4470.910900317257,30.93416917086933,0,0,0,1,0,3
"Joshua, Ishizuka",3848.919751027507,26.428347919951573,0,0,1,1,1,3
"Hicham, Valbert",2518.754541952221,23.269233810483925,0,0,1,0,0,0
"Alexis, Caballero Herrera",1888.2116986060262,63.55547182589463,1,0,1,0,0,1
"Kyle, Butler",2900.8285070955912,46.63553173409445,1,0,0,0,1,3
"Atheer, el-Hussain",3139.2477230035456,52.891798730090215,1,1,1,0,0,3
"Stephen, Shanks",5915.152499474127,57.166260731803426,1,0,1,0,0,2
"Grady, Loi",2504.862081229581,50.896472360662244,0,0,1,1,0,3
"Christian, Bailey",1558.6913582976285,22.63568930210515,1,0,1,0,0,0
"Baaqir, el-Younes",1120.8441066809073,53.364615532407015,0,0,0,0,0,1
"Brenda, Valles-Gomez",5010.099450359121,45.37622673063268,0,1,1,0,1,3
"Serenah, Miller",2536.27534480645,19.800962229266332,0,1,0,1,0,0
"Oksanna, Burd",4123.271638892961,68.86907348991646,0,1,1,0,0,1
"Thomas, Wade",2604.3336713553754,38.221441691413084,1,0,0,1,0,1
"Kiana, Le",3424.990230000541,40.62731713294732,0,1,0,1,1,1
"Macey, Fabrizio",1711.4145589955485,48.88059049820821,0,0,1,0,0,0
"Jiyoon, Wada",3635.7372815553335,56.3907485371684,0,1,1,0,1,3
"Jordan, Heuston",3029.6083498717526,38.510132036592246,0,0,1,1,0,1
"Koineanoah, Dockary",3650.8106537709805,62.482795933437664,1,1,1,0,0,1
"Tre Von, Debique",2728.891342048798,27.11697733422351,0,0,1,0,0,3
"Abdul Jabbaar, el-Samad",1403.4353074170199,18.57768900319934,1,0,0,1,1,2
"Nova, Crum",5454.057412554606,58.10164973982749,1,1,0,1,1,3
"Samuel, Chun",2982.705585633557,29.08556066424874,1,0,0,0,0,1
"Christian, Cho",3231.08062076256,41.02497733041574,1,0,0,1,0,0
"Moira, Younger",3297.878232593039,35.11198897782954,1,1,1,1,1,3
"Jordan, Kim",5342.812130926177,18.369733028113842,0,0,0,0,1,3
"Justin, Welker",5672.175764948733,40.98499402078215,1,0,1,0,0,1
"Mariah, Mcgaughy",2396.103077365618,64.14864514084299,0,1,1,0,1,1
"Brandon, Brooks",3660.9286000900443,73.35476382337278,0,0,0,1,0,2
"Jeremy, Castaneda",2245.181498016823,43.466752718854515,0,0,0,0,0,3
"Dominic, White",3398.4802924943283,66.34865502647081,0,0,0,0,0,1
"Haydee, Lozoya",2222.6076442610283,53.82698517691839,1,1,0,0,1,0
"Freddie, Marquez",6290.907843412831,56.149862319131024,0,0,1,0,1,3
"Zackarey, Tittes",3733.896962193966,44.41904470378171,0,0,1,1,1,1
"Sergio, Espinosa",3205.800526460691,26.322777473771065,0,0,0,1,1,2
"Shaekia, James",2549.507141174263,46.56492708700489,0,1,1,0,1,3
"Haatim, el-Miah",1321.8160771833222,52.32588396385954,1,0,0,0,0,0
"Haden, Kuhlmann Kazay",2487.760406578856,64.54664205412939,1,0,0,0,0,3
"Isaac, Roberson",3384.9394159220683,28.563244875789355,1,0,1,0,0,1
"Elijah, Chavez",2337.2461828554833,64.00119300846272,1,0,0,0,0,1
"Arnold, Weidman",3408.2597824988497,58.59181513018791,1,0,1,1,1,1
"Abdul Wadood, al-Samaan",3067.616481943978,47.583414384404485,1,0,1,0,1,0
"Devin, Wilson",4312.099817732098,60.39814813441732,1,0,1,1,1,0
"Savannah, Callahan",1463.2255603160847,53.850873705664164,0,1,1,1,1,0
"Janelle, Finkenbinder",2314.164903850118,58.86809159842145,0,1,1,0,1,3
"Monty, Blansit",6083.810912405286,59.262654227214206,1,0,0,1,0,1
"Abdul Haleem, al-Huq",2917.1360996816693,59.62374091197326,1,0,1,0,0,1
"Majdi, al-Habeeb",3091.4975347847617,64.56441537102192,1,0,1,0,1,1
"Connor, Zaininger",1805.0339084385757,46.367999174044705,0,0,0,1,0,1
"Irasema, Tomas",4505.275535862893,21.76934882154883,0,1,1,0,1,3
"Brandon, Prieto",1062.1116757180544,54.986763374267845,1,0,1,1,0,2
"Ulyaa, al-Asad",5790.414305388687,30.88958200113464,1,1,1,0,0,3
"Raheema, el-Ibrahim",3149.4389675723614,52.18690624401531,1,1,0,1,0,1
"Jawaad, el-Sabir",3231.284707053699,62.50073871405091,0,0,1,0,0,0
"Myles, Wallace",5741.476897876895,61.00715128935426,1,0,1,0,0,0
"Mastoor, al-Hamidi",3907.5870768777636,49.79818455361623,1,0,0,0,0,3
"Joseph, Sun",2756.569685962016,49.83318423368689,1,0,1,0,0,3
"Maleeha, el-Rehmann",1500.1012062236207,31.3086223197584,1,1,0,1,1,3
"Matthew, Jones",2988.7945549150268,51.79192063909133,1,0,0,1,0,0
"Cheyenna, Etsitty",1459.4276590361123,68.33133952066981,0,1,1,1,0,3
"Nina, Villanueva",4085.8884990848683,19.264474387280643,1,1,1,1,1,3
"Chase, Holt",3219.985175925038,36.55528766503657,1,1,0,0,0,1
"Anthony, Lujan",3570.2586688699644,31.501200333585633,1,0,0,1,0,0
"Esai, Patel",2582.006388342572,26.048836204371415,1,0,0,0,1,2
"Jemletta, Bhatt",2051.8727079990376,56.71861729364368,1,1,1,0,1,3
"Orlando, Romero",2572.333431747417,40.83893179393796,0,0,0,0,0,0
"Eamonn, Stapleton",2775.2751625623814,37.650339358165695,1,0,1,1,0,0
"Joshua, Ung",1628.8386552599538,49.303401528878034,1,0,1,0,1,1
"Jose, Nickerson",4205.010092351586,53.5420449572763,1,0,1,0,0,1
"Shawntay, Lamas",5320.015706753764,19.38376654870808,1,1,1,1,1,3
"Donovan, Loreto",1810.1598021851635,48.38892090301334,1,0,0,0,1,1
"Viridiana, Gamboa",3125.874845279924,34.31957412028794,1,1,1,0,0,0
"David, Wright",3006.3274404995095,50.266821133532844,0,0,1,0,1,1
"Nathanial, Beckner",5488.364634473428,46.96480393915121,1,0,0,0,1,1
"Shamarea, Nunn",5428.780970261911,20.55845692101866,1,1,1,0,1,3
"Faseeha, al-Rashid",1485.7043577396278,20.06516575347632,0,1,1,0,1,1
"Naaif, el-Jamail",1064.9469267509996,48.191465504846,1,0,1,0,0,1
"Abenezer, Webb",3070.514580525742,50.58449715673536,1,0,1,1,0,0
"Joel, Rosenberg",3061.734391222046,47.95981096377095,1,0,0,0,0,0
"Urja, Nguyen",6092.39467435831,29.731423707760086,1,1,0,0,1,0
"Bryaunna, Gonzalez",3599.7453606954864,34.647077964230505,0,1,0,0,1,0
"Carolina, Garcia",3775.7894344930028,42.40560846334204,1,1,1,1,0,3
"Madaline, Gashwazra",3283.9936899333034,31.785575125599458,1,1,0,1,0,3
"Beau, Yu",2627.3165661989215,36.9621249416143,0,0,1,0,1,3
"Jonathan, Giang",2165.4744185870536,36.8879441739887,1,0,1,0,1,0
"Ramziyya, al-Salaam",2412.6176489482636,37.66879268240861,1,1,1,0,1,0
"Daniel, Olson",3101.3893424229486,63.76799436885322,1,0,0,1,0,1
"Jordyn, Ellis",5837.939235817223,60.569033822849725,0,1,1,1,0,1
"Tawfeeq, el-Muhammad",3820.612960142896,45.066171261165586,1,0,1,0,0,0
"Neelam, Mossholder",2120.4433789479212,62.9698507818016,1,1,1,0,0,0
"Yue, Bishop",3504.2583936545125,66.49675380270799,1,1,0,0,0,0
"Lars, Archambault",5901.374137126279,30.6784074682669,1,0,1,0,1,2
"Munsif, el-Javed",2406.8884188832844,56.47851535933948,1,0,1,0,1,0
"Kiante, Antobre",5275.886500140387,56.78748985235193,1,0,1,1,1,0
"Patrick, Owens",1738.2027220331415,23.365360700263253,1,0,0,1,0,0
"Antonio, Arviso",4002.084683219377,68.29721943168511,1,0,0,0,1,1
"Cyrus, Shuler",1630.559703823619,45.37793717306098,1,0,1,1,0,1
"Tony, Tan",2880.229406709222,48.95939241115834,1,0,1,0,0,0
"Kevin, Nguyen Do",3009.9389689748045,58.418465392324876,0,0,0,0,1,0
"Tina, Hanophy",2700.4409514808317,59.83719757067821,1,1,1,0,0,0
"Wisaam, al-Abdulla",5234.683135396124,39.5361529840919,1,0,0,1,0,0
"Jehan, Ganji-Sereshki",5137.096982449293,44.347180365532736,0,1,0,1,1,3
"Kylee, Jacoby",1846.5921264127821,51.09604889676568,0,1,0,0,0,3
"Traivon, Nguyen",1788.3995166547963,50.42452758078014,1,0,0,0,0,0
"Kyle, Foster",5390.954096771498,70.85540770123012,0,0,0,1,1,1
"Uriah, Salazar",5772.092988764985,36.17652300993466,1,0,1,0,1,1
"Asad, al-Mian",2874.394578132137,50.37782407915484,0,0,1,1,0,0
"Jesse, Jarvis",5689.925541027028,39.019607172550565,0,0,1,0,1,2
"Malachi, Lovelace",3856.488818319614,35.26093736634067,0,0,1,1,0,1
"Alicia, Feagin",5466.174435418243,30.709564127242405,0,1,0,0,1,3
"Bowen, Longwing",5706.687637058312,43.22502561589953,0,0,1,1,1,2
"Connor, Powell",2732.288879780926,37.959464123431516,0,0,1,0,0,1
"Ciara, Tan",2043.7532572747232,36.54348555393962,0,1,0,1,0,3
"Saleema, al-Shaheed",5344.756156942991,40.932471452111315,1,1,0,0,0,1
"Bailey, Brakke",2941.5342135957094,64.83385788483565,0,1,0,1,0,0
"Branden, Williams",3065.488158493249,65.72320065942847,1,0,0,0,0,0
"Douglas, Williams",5288.785485241054,43.25660729955741,0,0,1,0,0,0
"Kailynda, Wells",5745.287879297157,62.724197041919155,0,1,1,0,1,3
"Brittnee, Fine",3230.6014417367514,37.91394778378258,0,1,1,1,1,3
"Syid, Bland",3059.664788443009,51.77817498240982,1,0,0,0,0,1
"Vincent, Owen",3484.0070533969983,45.19175233775151,0,0,0,0,0,1
"Kylee, Dorsey",2964.1144581444028,47.37716980469029,0,1,1,1,1,1
"Iris, Araki",3202.5068820106676,37.62331103899378,1,1,1,1,1,0
"Julie, Jaramillo",2144.4787128438115,30.250894138526775,0,1,1,0,0,1
"Brandon, Kovoor-Misra",3591.720335146107,44.68138427958345,0,0,1,1,0,0
"Tyler, Robinson",4348.537160574463,53.007903676872644,0,0,0,0,0,3
"David, Lim",3206.8313772318998,44.04807039256476,0,0,1,1,0,1
"Learae, Muniz",1128.6655990837812,18.837377723267814,1,1,1,1,1,2
"Brendan, Wales",3332.635034482754,40.09520509735471,1,0,1,0,0,3
"Eric, Garvin",3333.2142676919943,52.467583177500074,1,0,1,0,0,0
"Jerald, Steinbach",2991.777526562695,66.40671789157868,1,0,1,0,0,1
"Adel, Kolozsy",3375.272894307501,61.21613351711284,0,0,1,1,0,0
"Krystyna, Bennett",5574.201400678122,34.563361910105435,1,1,0,0,0,3
"Jhoana, Strubhar-Morales",3334.8784874449193,23.181739974419642,1,1,1,1,1,3
"Bilaal, el-Hana",5851.9510128795855,50.46057207593145,1,0,0,0,0,1
"Miya, Yang",3049.8724447022278,48.83545656862706,1,1,0,1,0,0
"Seth, Rangel",3037.0756849530158,71.63306329384102,1,0,1,0,0,0
"Samara, Swift Bird",3337.8756668895885,61.0894670723961,1,1,0,0,1,1
"Haley, Brubaker",2243.9204889305533,68.98849856654513,1,1,1,0,0,2
"Noah, Valdez",3080.353792416632,39.60746958035964,1,0,1,0,0,1
"Jose, Cedillo",5815.502331803001,52.870081715142526,1,0,0,1,1,1
"Kassandra, Herrera",4109.934254219485,40.05615384811517,1,1,1,0,0,1
"Montay, Adams",1224.187820994465,65.40374293868862,0,0,0,0,0,1
"Adrena, Ross",2920.9431849324765,21.278219227679074,0,1,1,0,1,3
"Zainab, al-Abdul",2988.3182187395846,40.017976468839784,1,1,0,1,0,3
"Jessica, Gray",2691.8741454141627,63.26113657997004,0,1,1,1,0,3
"Mackenzie, Culpepper",3149.091606954027,28.07875722838818,0,1,1,1,0,3
"Derick, Gu",2759.6936760379594,37.56862519292654,1,0,0,1,0,1
"Nicholas, Cannell",3542.9755854417103,53.073222352606585,1,0,1,0,0,1
"Christopher, Wakley",6152.473716563912,23.550153808146817,0,0,1,0,0,3
"Caitlin, Nagashima",2838.5384941334305,51.658085116454345,0,1,0,0,1,3
"Aadam, el-Yassin",3172.0978739872444,69.62793349615409,1,0,0,1,0,2
"Jesus, Garcia Cabral",2242.9819364358564,42.54517340895386,1,0,0,1,0,2
"Huong, Eloriaga",5462.572201620787,48.58892141099085,0,1,0,0,1,0
"Cheyne, Vigil",5328.922837475098,40.17672523100475,1,0,0,1,1,0
"Joshua, Lind",1587.3746198433519,29.638277833294573,0,0,0,1,1,2
"Amanda, Murray",5878.524077798445,27.568731521587825,1,1,1,0,0,0
"Abram, Felipe",6175.214321493764,55.59056075267894,1,0,0,0,1,1
"Starr, Escobedo",3619.6314765571383,50.676943000614955,0,1,0,1,1,1
"Emmari, Hargrave",5267.2808737312025,28.61650120261247,1,1,1,0,1,3
"Timisha, Sozi",1721.0542552489344,19.80861150380224,0,1,0,0,1,3
"Cinead, Cunningham",3119.896951527754,56.109369674512926,0,1,1,1,1,3
"Amber, Radebaugh",2513.6952706641505,62.99688248777886,0,1,1,0,1,3
"Aqeel, el-Javed",5494.681886735092,30.053380510314746,0,0,1,1,0,0
"Martin, Munk",2500.242211987973,36.08764550162631,0,0,0,0,1,2
"Tavone, Beluts",2649.5931403830264,66.90009299368204,0,0,0,0,0,1
"Brieanna, Estrada Bonilla",3733.937712143584,42.461566822133904,0,1,0,1,0,1
"Kathy, Io",3957.8669325461033,28.853118448330942,0,1,1,0,1,0
"Sabaah, el-Pour",2550.066505972643,58.012258601208785,1,0,1,0,0,0
"Isaiah, Rodriguez",1255.1779390840227,32.30447589412823,0,0,1,0,1,3
"Sergio, Deville",3912.059325543489,48.42941643910009,0,0,0,1,1,1
"Mu'mina, al-Massoud",1064.9460144407376,39.63073650601151,0,1,1,0,1,3
"Shadhaa, al-Akhtar",2934.7467353443503,32.96244530105597,1,1,1,1,1,1
"Shelby, Kline",2810.335526139912,53.58628789968452,0,1,1,0,1,1
"Sydney, Schofield",2943.742917355338,28.04823331167521,0,1,1,0,1,1
"Berenice, Soto",5209.678036044341,35.34963419551545,1,1,1,0,1,2
"Charles, Knight",5287.297801667977,47.07625649495356,0,0,1,1,0,1
"Jordan, Oregon",2548.4147980349317,29.49154359376682,1,1,0,0,0,0
"Jenna, Brug",5602.2356279115265,30.174179621856386,0,1,0,1,0,1
"Lien, Samate",1279.89577486055,38.49896481011544,1,1,1,0,1,1
"Amanda, Benally",1363.6904060840607,38.75267246064003,0,1,0,1,1,2
